term,Drama,Comedy,Thriller,Action,Adventure,Horror,Romance,Family,Crime,Science Fiction,Fantasy,Animation,Mystery,History,Music,TV Movie,War,Documentary,Western
witch,0.2614867419179257,0.30040909402507526,0.2726684992213845,0.2653592477303222,0.3453871252554741,0.30485604512128783,0.3543207421754962,0.30954017495728736,nan,0.2818225658253124,0.3002140468132718,0.2026780311749682,0.3549489915825816,0.2873404953627929,0.2360517460043928,0.2964119806539064,nan,nan,nan
aslan,nan,nan,nan,nan,nan,nan,nan,0.2303483949617602,nan,nan,0.2303483949617602,nan,nan,nan,nan,nan,nan,nan,nan
jadi,nan,nan,nan,nan,nan,nan,nan,0.2303483949617602,nan,nan,0.2303483949617602,nan,nan,nan,nan,nan,nan,nan,nan
climact,nan,nan,nan,nan,nan,nan,nan,0.2205347624140937,nan,nan,0.2205347624140937,nan,nan,nan,nan,nan,nan,nan,nan
glacial,nan,nan,nan,nan,nan,nan,nan,0.2205347624140937,nan,0.3070947579191801,0.2205347624140937,nan,nan,nan,nan,nan,nan,nan,nan
wardrob,0.2600280588771001,nan,nan,0.2230896290074854,0.2230896290074854,nan,0.2600280588771001,0.2012339978363833,nan,nan,0.2012339978363833,nan,nan,nan,nan,nan,nan,nan,nan
magnific,0.1988415535023773,0.3532490012671612,0.3582842479486501,0.2189050600929894,0.2029911902040493,0.3582842479486501,0.21592435413052882,0.26491116286502353,nan,nan,0.2723217666041194,nan,0.3582842479486501,0.2029911902040493,nan,nan,nan,nan,nan
lion,0.24933247138891126,0.1875506407720112,0.3615020393198253,0.27664277399981535,0.2197605065857723,0.34892231109376126,nan,0.22166095509371303,nan,nan,0.21846443689273648,0.22417337744303759,nan,nan,nan,nan,nan,nan,nan
spectacular,0.2986187128726678,0.3462478227151231,0.19083506623606739,0.20921381675710382,0.19570262406917116,nan,nan,0.1758594882043246,nan,0.2389765759393358,0.24403777580236707,nan,0.2162158157007348,nan,nan,nan,nan,nan,nan
continent,nan,0.2453344531091972,nan,nan,nan,nan,nan,0.2453344531091972,nan,0.2453344531091972,nan,0.2453344531091972,nan,nan,nan,nan,nan,nan,nan
event,0.25155695210818324,0.22167946287831342,0.2427859125036261,0.25435563233247843,0.2102510650891319,0.23007648889711604,0.2396578805394236,0.24894434675593707,0.27720297396400834,0.2706646933896663,0.2410330513734027,0.24791125367252353,0.2719843512155565,0.2101502494509442,nan,0.2101502494509442,nan,nan,nan
acorn,nan,0.3389096457860102,nan,nan,nan,nan,nan,0.3389096457860102,nan,0.3389096457860102,nan,0.3389096457860102,nan,nan,nan,nan,nan,nan,nan
scrat,nan,0.3389096457860102,nan,nan,nan,nan,nan,0.3389096457860102,nan,0.3389096457860102,nan,0.3389096457860102,nan,nan,nan,nan,nan,nan,nan
laughter,0.2531439746068991,0.2130406967915817,nan,nan,0.1911515470088488,nan,nan,0.2130406967915817,nan,0.2130406967915817,nan,0.20209612190021525,nan,nan,nan,nan,nan,nan,nan
catapult,nan,0.22043855336677445,0.3008060346588295,0.3008060346588295,0.1937244556006248,nan,nan,0.2480510286473452,nan,0.20166148834364725,0.3008060346588295,0.20166148834364725,nan,nan,0.2548314697494556,nan,nan,nan,nan
cosmic,nan,0.23349055625780313,0.1646672543182044,0.19259693121556443,0.22176926133604508,nan,nan,0.23765730074952204,nan,0.22816036832188025,0.1974757936858028,0.1991464310059202,0.3192163932270576,nan,0.1946090780155883,nan,nan,nan,nan
herd,0.206020010509401,0.1991464310059202,nan,0.2309411124177104,0.25633522111958973,nan,nan,0.29269446279200917,nan,0.2399648736201247,nan,0.185197488957101,nan,0.2375181300219581,nan,nan,0.2375181300219581,nan,nan
set,0.2014503638720472,0.20489715861250613,0.23029695523027394,0.20283811465084983,0.20026872811059807,nan,0.22565131447606923,0.1933649050271573,0.22604551621554325,0.2332183768279752,0.20542695639414735,0.18757639270467966,0.21917660548852952,0.19943244453404568,0.2024390708885601,0.3469449990668998,0.1762644380929112,nan,nan
spill,0.26924086663112806,0.20485894033305255,0.1955414979570394,0.2812044929067904,0.3056834511760779,0.1955414979570394,nan,0.2550830185023496,nan,0.2139855064332481,0.3149933062243812,0.2550830185023496,nan,nan,nan,nan,nan,nan,nan
new,0.23572798061232375,0.20912651981032654,0.2554832224774608,0.22472765702565073,0.21331425477213012,0.24451826429798493,0.24145905928750472,0.2136639614593049,0.23300661704160489,0.22724199218906208,0.20212282058389025,0.20477471253227073,0.21506526914277838,0.164535226872406,0.24294331518369475,0.1983808863996904,nan,nan,0.20400176404275017
expend,nan,nan,0.36891671366544687,nan,0.36891671366544687,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
team,0.21943493905821487,0.2273509868541237,0.22317866162191918,0.23052174386235177,0.19248031189829043,0.20553663235939293,0.20560293135743019,0.22431702238668239,0.22915389447692605,0.20232181069144473,0.19528205274208688,0.1495066770516268,0.22366396347257647,0.25315905331577077,nan,nan,0.19023777922616542,nan,nan
option,0.25035524720764013,nan,0.23514012121178046,0.20038989266086155,0.2549566582384491,nan,0.3070065666091022,nan,0.2189902944253495,0.21386732189792174,nan,0.1975513020905779,nan,nan,nan,nan,nan,nan,nan
tactic,0.2196611587251148,nan,0.2657537614261502,0.23085213153000353,0.2547692896680266,nan,nan,nan,0.2124421164179208,0.3242176900968472,0.3242176900968472,0.3242176900968472,nan,0.2367898766255628,0.2148064757409377,nan,nan,nan,nan
tabl,0.2578801511155277,0.30040041540851425,0.2698953436534217,0.2467654580286455,0.2355848620562239,0.2445118915270265,0.28571517895907006,0.26458363627071974,0.2693519868503806,0.3009298128386052,0.2465715571666255,0.27276601560756425,nan,0.2688425082813678,0.2701705866252895,nan,nan,nan,nan
style,0.21980993248400524,0.2701672093443237,0.26285387004243943,nan,0.2325316786029012,0.1941984711763657,0.2266442797286125,nan,0.2144297848042073,0.2446092487207035,nan,nan,0.2614519689370633,nan,0.2014486347341332,nan,nan,nan,nan
defens,0.2694166585606897,nan,0.2610604470016548,0.2125732559275257,0.22492201258368555,0.2497149692277762,0.1519900144171477,nan,0.24832388511585513,0.1789690416780492,0.22551836491695798,nan,0.2743490326939001,nan,nan,nan,nan,nan,nan
weapon,0.22119680412465903,0.2376967442349047,0.2384340755586547,0.24137805242658278,0.22856532955162412,0.2241255382193819,nan,0.1750572594742199,nan,0.23259627726261642,0.24603548858722424,nan,nan,nan,nan,0.1936012746299565,0.2065810005322028,nan,nan
blood,0.247446439758001,0.27089494598567,0.23340333596489748,0.26550900645590153,0.21036739581434055,0.265517379074855,0.2203677959334025,0.2742462105788039,0.256717193371361,0.23953963402052125,0.24687559550295698,0.2742462105788039,nan,nan,nan,nan,nan,nan,nan
racer,0.31488849536452096,0.29878787625017633,0.5229958262098344,0.2741272962313932,0.37948285577798446,nan,nan,0.25890377373376994,0.4063337803748867,nan,nan,0.1976932672148041,0.1976932672148041,nan,nan,nan,nan,nan,nan
partner,0.27291206854877853,0.25470897032124556,0.27367611630259236,0.26590875440851014,0.23510104727162834,0.24201638568228584,0.2999826967357036,0.2551718176541366,0.2586825203619463,0.268476099577831,nan,nan,0.24001117845892453,nan,nan,nan,nan,nan,0.2277830303563732
supercharg,0.2201734634378468,nan,0.2201734634378468,nan,nan,nan,nan,nan,0.2201734634378468,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
gauntlet,0.26263835925461854,nan,0.329838715215225,0.3443674827893015,0.3768197319728925,nan,nan,nan,0.2728789244556396,nan,0.3443674827893015,0.3443674827893015,nan,nan,nan,nan,0.3218522859929379,nan,nan
vehicl,0.1887779222203831,0.22729978417956873,0.2083985777866767,0.2692755443015322,0.21632390139681745,nan,nan,0.19768598097744083,0.1887779222203831,0.207212515615009,0.1929129005001885,0.23496182181619407,nan,0.1907612606804767,nan,nan,nan,nan,nan
revolv,0.29947711071281247,0.2677696711869151,0.2845253239139792,nan,nan,nan,nan,nan,0.24485352369549765,0.293860081231353,nan,nan,0.4035407245694238,nan,nan,nan,nan,nan,nan
arrog,0.21698677926342244,nan,0.21698677926342244,0.3250308450869815,0.35929033845553576,nan,nan,nan,0.1782590078531398,nan,0.3114651939100052,0.1800581495420747,0.2557145506737051,nan,nan,nan,nan,nan,nan
associ,0.17118915187270162,0.19488331148113,0.2219765026627851,0.2140660198315257,nan,nan,0.19715421770025793,nan,0.23466868972855648,0.19766265634808472,nan,nan,0.18297864606532951,nan,0.2207682888660691,nan,nan,nan,nan
manner,0.25148158274791704,0.294803996447076,0.25059539039880285,0.25211906352072205,0.25211906352072205,nan,0.2080738363693093,nan,0.26247502724805744,nan,0.1694366789103015,nan,0.3325470217586458,nan,nan,nan,nan,nan,nan
bounti,0.2662859811288611,0.3340084937920844,0.24368647580730413,0.2817232784743566,0.27157164678658335,0.2448747353998162,0.2888023648787784,nan,0.3077045411565155,0.2573587855195518,0.25315857825317656,nan,0.3287663301749691,0.2343760943647133,nan,nan,nan,nan,0.3253150509607971
primat,0.3603389114087248,0.2858008146208534,nan,0.3603389114087248,nan,nan,nan,nan,nan,0.3230698630147891,nan,nan,nan,nan,nan,nan,nan,nan,nan
chimpanze,0.3244746295172803,0.3075221341283256,nan,0.3244746295172803,0.3160220414566198,nan,nan,nan,nan,0.3518684388083965,nan,nan,nan,nan,nan,nan,nan,nan,nan
revolt,0.27559420404260826,nan,0.3507377837914999,0.33614406025545734,nan,nan,nan,nan,nan,0.33068403864375706,nan,nan,nan,0.26027549315033943,nan,nan,0.24544446027778566,nan,nan
harm,0.252572122164097,0.2537862090435225,0.22627182169332638,0.2380040014061826,nan,0.2537862090435225,nan,0.2537862090435225,0.2419826498730175,0.22485627973222092,0.2537862090435225,nan,0.24809221114207816,nan,nan,0.2537862090435225,nan,nan,nan
cruel,0.248050136660372,0.196685952826095,0.24433197975002305,0.2679825057738421,0.2558939485469152,nan,0.22213783471715112,0.29083469848642085,0.22051464025763765,0.23895457296359726,0.2316454206355804,0.1756011081829414,0.29439990942576577,0.1764430929221009,0.2142357475271432,0.3980459571456065,nan,nan,nan
facil,0.289961919522839,0.395996609882287,0.2605361943045028,0.30599002053737184,0.287343740578953,0.3647667545832222,nan,nan,0.2907047094945937,0.23674349456079988,0.2586444586588414,nan,0.3034901377565081,nan,nan,0.223925045289534,nan,nan,nan
highli,0.22038107248695904,0.2020143176108237,0.26843821510163546,0.23661526875531638,0.30949589683143264,0.24119118167763,0.1827584864638375,0.2020143176108237,nan,0.26311359171935617,nan,nan,0.2537127348226344,nan,nan,nan,0.223219117270269,nan,nan
suburban,0.2886803014884613,0.2595711254060976,0.28321311467132915,0.23227816639492593,0.2536673316191521,0.25524438770518487,0.29073167914080017,nan,0.386756322009713,0.21820106666746192,0.3147988253739516,0.3147988253739516,0.3475330297320193,0.2765223398252647,0.2462968116242317,0.225176913733695,nan,nan,nan
intellig,0.24306132973756342,0.2353599478255979,0.2684010957312522,0.23928571340801727,0.2593633579588424,0.3935498820447143,0.2725861871956777,0.22996832016304256,0.23824901026025078,0.28771547890887655,0.26814774509634703,0.2620061351539018,0.30325593304657317,nan,nan,nan,0.23988159194917305,nan,nan
born,0.24935627698408477,0.23941368829854034,0.1994952612825817,0.2330429473404288,0.1826179171167994,0.24297625563231423,0.2193881730406903,0.21957828717650688,0.3647566026553415,0.22840650081666836,0.2637101031906815,nan,nan,nan,nan,nan,nan,0.2265372129021335,nan
porn,0.287726647675865,0.31814283223725137,0.1765843938508002,0.3378124001005535,nan,nan,0.3007751680554527,nan,0.3378124001005535,nan,nan,nan,0.1765843938508002,nan,nan,nan,nan,nan,nan
proven,0.2093620461743311,nan,nan,nan,nan,nan,0.2093620461743311,nan,nan,nan,nan,nan,nan,nan,nan,0.2808961172916116,nan,nan,nan
career,0.2552560778181338,0.3064992020513486,0.24815750886428756,0.2215010919910769,0.20299692174234704,nan,0.25420347512072666,0.20504782105496683,0.24260397816248977,0.1960527738164699,0.2442789750116569,0.2007571754793002,0.22781499698067859,0.2671629063093806,0.22114170934306587,0.3043023067926655,nan,nan,nan
current,0.23039398232994585,0.2343619185972176,0.201510618361336,0.2137350394502373,0.2013886467549505,0.2137350394502373,0.20685940293107433,0.2237760113385219,0.2269564840281822,nan,0.1939565323414607,0.2535954903355831,0.2010331211132737,nan,nan,nan,nan,nan,nan
adult,0.24480772508954018,0.21925156733694431,0.291020538723083,0.3005270039399105,0.1920364157465354,0.2418222518865517,0.24372028431371628,0.23214813281428284,nan,0.2659699520342224,0.23547826998850874,0.1710034241949474,0.23317534133844472,nan,0.2143512854952289,0.2523139136023009,nan,nan,0.2577341820526752
star,0.24850635416441721,0.24260381665148043,0.24125148710732827,0.2365745105172741,0.2465856797698557,0.23749178484010608,0.2562408415137411,0.22824018093918427,nan,0.24369695984385364,0.20475432482231948,0.2168191259626037,0.2629860353676807,nan,0.28093595085516765,nan,nan,0.1615625968429614,0.222719882324077
conduit,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
decreas,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
juxtapos,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
misogyni,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
kano,nan,nan,nan,0.5400473419867093,nan,nan,nan,nan,nan,nan,0.5400473419867093,nan,nan,nan,nan,nan,nan,nan,nan
kenshi,nan,nan,nan,0.2700236709933546,nan,nan,nan,nan,nan,nan,0.2700236709933546,nan,nan,nan,nan,nan,nan,nan,nan
earthrealm,nan,nan,nan,0.23328428596208162,nan,nan,nan,nan,nan,nan,0.23328428596208162,nan,nan,nan,nan,nan,nan,nan,nan
vicious,0.1836863573994893,nan,0.2447416106083446,0.24438405066289798,nan,nan,nan,nan,0.21421398400391695,nan,0.2440264907174514,nan,nan,nan,nan,nan,nan,nan,nan
hellbent,nan,nan,0.2554506392500908,0.23337360630180737,nan,0.266819739638953,nan,nan,0.26138517079854645,0.266819739638953,0.23885362776547,nan,0.2160245217412334,nan,nan,nan,nan,nan,nan
knee,0.1459899371032814,0.2132067969222885,0.19229821358741386,0.2344800344574535,nan,0.1564569354107344,nan,nan,nan,0.1512234362570079,0.2344800344574535,nan,nan,nan,nan,nan,nan,nan,nan
annihil,nan,nan,nan,0.2306914556081927,0.28616973117790107,nan,nan,nan,0.2265682165370221,0.27218363885566044,0.24251109113185865,nan,nan,nan,nan,nan,nan,nan,nan
town,0.22045232218612434,0.2510321119300159,0.2515271251768266,0.25243111057857703,0.21060242911095467,0.24879175797299866,0.22569239230151128,0.21895920851783426,0.27551557310365377,0.2282628014078015,0.25291016613200235,0.25308216944636114,0.2362019732356834,0.22032482326116115,0.237093965535566,0.20447563241487438,0.1632805924064312,nan,0.21231206952910692
submit,0.28267763510324045,nan,0.30801866735916306,0.2243603830248704,nan,0.3424499167086524,0.25644922476970233,0.2323888008127616,0.2484051935303775,nan,0.22491347656033134,nan,0.2484051935303775,nan,nan,nan,nan,nan,nan
bend,0.29597772634345887,0.2660274849997431,0.30622258112249845,0.27054844995739047,0.2921823237559116,0.2444995525634399,0.2609805636792934,nan,0.2923202426898267,0.31485723000674287,0.2061495787362764,nan,0.28179376898703024,nan,nan,0.2983386410165969,nan,nan,nan
drama,0.24297150279515214,0.2163135636640499,nan,0.2276310051180986,nan,nan,0.25814338129769976,0.32288136426579955,nan,nan,0.2163135636640499,0.2163135636640499,0.2902904076077142,0.2496631171872771,0.2269270290628064,0.23183664220959055,0.23373482098876638,nan,nan
abandon,0.22619403213725459,0.25352078869410266,0.24230186807090565,0.23357091545143085,0.2253849645995219,0.2562407619553455,0.204109092855703,0.2706128922855345,0.2576465695900214,0.23865279532590283,nan,0.2495567582052792,0.248381874640084,nan,0.204109092855703,0.2706185418264369,0.2897921554571379,nan,nan
professor,0.24795202396273927,0.2608185039899167,0.23820107511612476,0.25457549802497775,0.2739714522408444,0.2229487390532529,0.21781662180438568,0.32920848309618905,0.24428051901836886,0.271681877492755,0.20174905178876149,nan,0.23337028469082308,nan,0.2600132408101269,0.24108970793964846,nan,nan,0.2536923849827595
bond,0.24571960304030332,0.3082476325763305,0.31514246323214357,0.32689077690247265,0.26216510078384503,0.2887624685695852,0.28972059727567995,0.22941406134530612,nan,0.2806112628150708,0.2094665931042977,0.2017723729449069,0.25702888357014114,0.218809664514454,0.2857726487063785,nan,0.218809664514454,nan,nan
dog,0.29336557380881323,0.29170237690548373,0.2891122903356844,0.2819349123666487,0.2774352712911014,0.2872213190429544,0.2430916475815505,0.27816634042234306,0.3653385373631695,0.22581292851451526,0.2811148872679047,0.2893798919960346,nan,0.2181381921273125,0.2983785060174915,0.29691016307672646,0.2181381921273125,nan,nan
base,0.24401139380748152,0.23294244909534642,0.3181238531237768,0.2798033370010554,0.21334841031102397,0.35344684260877707,0.22088655719307218,0.2557590409218927,0.2095594067021018,0.322461080518048,0.2081817335994579,nan,0.28120520022405116,0.2045822543987331,0.2241867688241464,nan,0.2349233869688834,nan,nan
colleg,0.24813550892474084,0.2389248913613039,0.24467893593172307,0.23403912084056266,0.2005216532325327,0.27068934596578925,0.24785858080886397,0.2502003954384954,0.22111415532875683,0.27838185869862353,0.2363662272380979,nan,0.24221214712894165,0.2254998671381535,0.21026812068288425,nan,nan,nan,nan
true,0.21235286261973024,0.21462869369094761,0.2327774512040441,0.2547897389144171,0.22621047078842468,0.1918785588886955,0.24749875821509867,0.240723038756742,0.2252573389537317,nan,0.22569420101958076,0.2218290307242244,0.23475527233901786,0.2033197486790619,0.233478991212928,0.2747050637121044,0.1859740842512467,nan,nan
home,0.2419785834141175,0.2093037692222702,0.23598789921290375,0.21521335730317967,0.22574364306263417,0.21591605470320294,0.2450990318005878,0.23283013124237117,0.24071997031513157,0.241575085269788,0.20747477488005348,0.18798808277324622,0.22206261667750618,0.1980692621277566,0.25176471696485075,0.1969744155394415,0.22524184975659445,nan,nan
stori,0.2266924593567537,0.2146111771922241,0.21300083518919433,0.16217582985437176,0.24410406529158032,0.1934152890312223,0.2234512296301611,0.22903039322216312,0.2151596955601495,0.26799550204433775,0.21559745228553884,0.2082026258527692,0.28218966515246174,0.21408915214920718,0.2155335275848124,0.20284285746828346,0.2201985624113743,0.3010918106637671,nan
genovia,0.2739395707564103,nan,nan,nan,nan,nan,0.2790091672467673,0.2790091672467673,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
absent,0.2664481898789163,0.2469009252875288,nan,0.2469009252875288,nan,0.3338757807103069,0.2038451161841528,0.24672155474890675,0.1772409390482653,0.2469009252875288,nan,nan,nan,nan,nan,nan,nan,nan,nan
